INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0300-5771,1464-3685,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE,0890-6955,1879-2170,200,"['inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria mechaniczna']"
INTERNATIONAL JOURNAL OF MANAGEMENT REVIEWS,1460-8545,1468-2370,200,"['inżynieria mechaniczna', 'nauki o zarządzaniu i jakości']"
INTERNATIONAL JOURNAL OF NURSING STUDIES,0020-7489,1873-491X,200,['nauki o zdrowiu']
INTERNATIONAL JOURNAL OF PLASTICITY,0749-6419,1879-2154,200,"['inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria mechaniczna', 'nauki farmaceutyczne', 'nauki chemiczne']"
International Journal of Press-Politics,1940-1612,1940-1620,200,"['historia', 'nauki o komunikacji społecznej i mediach', 'nauki o polityce i administracji']"
INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT,0263-7863,1873-4634,200,"['inżynieria lądowa i transport', 'inżynieria mechaniczna', 'nauki o zarządzaniu i jakości']"
INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,0278-3649,1741-3176,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria mechaniczna', 'informatyka']"
INTERNATIONAL MATERIALS REVIEWS,0950-6608,1743-2804,200,"['inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria mechaniczna', 'nauki farmaceutyczne', 'nauki chemiczne', 'nauki fizyczne']"
INTERNATIONAL ORGANIZATION,0020-8183,1531-5088,200,"['historia', 'nauki o bezpieczeństwie', 'nauki o polityce i administracji', 'nauki o zarządzaniu i jakości', 'nauki prawne']"
INTERNATIONAL SECURITY,0162-2889,1531-4804,200,"['historia', 'nauki o bezpieczeństwie', 'nauki o polityce i administracji', 'nauki prawne']"
INTERNATIONAL STUDIES QUARTERLY,0020-8833,1468-2478,200,"['historia', 'nauki o kulturze i religii', 'nauki o bezpieczeństwie', 'nauki o polityce i administracji']"
International Theory,1752-9719,1752-9727,200,"['filozofia', 'historia', 'nauki o kulturze i religii', 'nauki o bezpieczeństwie', 'nauki o polityce i administracji', 'nauki prawne']"
Internet and Higher Education,1096-7516,1873-5525,200,"['nauki o kulturze i religii', 'inżynieria biomedyczna', 'nauki o zarządzaniu i jakości', 'pedagogika']"
INVENTIONES MATHEMATICAE,0020-9910,1432-1297,200,['matematyka']
ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,0924-2716,1872-8235,200,"['architektura i urbanistyka', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria środowiska, górnictwo i energetyka', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki prawne', 'nauki o Ziemi i środowisku']"
Italian Culture,0161-4622,1559-0909,200,"['historia', 'językoznawstwo', 'literaturoznawstwo', 'nauki o kulturze i religii']"
JACC-Cardiovascular Imaging,1936-878X,1876-7591,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
JACC-Cardiovascular Interventions,1936-8798,1876-7605,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
JACC-Heart Failure,2213-1779,2213-1787,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
JAMA Cardiology,2380-6583,2380-6591,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
JAMA Internal Medicine,2168-6106,2168-6114,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
JAMA Neurology,2168-6149,2168-6157,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
JAMA Oncology,2374-2437,2374-2445,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
JAMA Pediatrics,2168-6203,2168-6211,200,"['nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
JAMA Psychiatry,2168-622X,2168-6238,200,"['nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
JAMA Surgery,2168-6254,2168-6262,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,0098-7484,1538-3598,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
JNCI-Journal of the National Cancer Institute,0027-8874,1460-2105,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
JOURNAL DE MATHEMATIQUES PURES ET APPLIQUEES,0021-7824,1776-3371,200,"['inżynieria mechaniczna', 'matematyka']"
JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,0021-8251,1945-2306,200,['pedagogika']
JOURNAL FUR DIE REINE UND ANGEWANDTE MATHEMATIK,0075-4102,1435-5345,200,"['inżynieria mechaniczna', 'matematyka']"
JOURNAL OF ACCOUNTING & ECONOMICS,0165-4101,1879-1980,200,"['ekonomia i finanse', 'nauki o zarządzaniu i jakości']"
JOURNAL OF ACCOUNTING RESEARCH,0021-8456,1475-679X,200,"['ekonomia i finanse', 'nauki o zarządzaniu i jakości']"
Journal of Adaptation in Film & Performance,1753-6421,1753-643X,200,"['historia', 'literaturoznawstwo', 'nauki o kulturze i religii', 'nauki o sztuce']"
Journal of African Cultural Studies,1369-6815,1469-9346,200,"['językoznawstwo', 'nauki o kulturze i religii']"
JOURNAL OF ALGEBRAIC GEOMETRY,1056-3911,1534-7486,200,['matematyka']
JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,0091-6749,1097-6825,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY,0278-4165,1090-2686,200,"['archeologia', 'historia', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
JOURNAL OF APPLIED ECONOMETRICS,0883-7252,1099-1255,200,"['ekonomia i finanse', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości']"
JOURNAL OF APPLIED PSYCHOLOGY,0021-9010,1939-1854,200,"['nauki o kulturze fizycznej', 'nauki o zdrowiu', 'nauki o zarządzaniu i jakości', 'psychologia']"
JOURNAL OF ARCHAEOLOGICAL SCIENCE,0305-4403,1095-9238,200,"['archeologia', 'historia', 'architektura i urbanistyka', 'nauki leśne', 'nauki biologiczne', 'nauki o Ziemi i środowisku']"
JOURNAL OF BONE AND JOINT SURGERY-AMERICAN VOLUME,0021-9355,1535-1386,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o kulturze fizycznej', 'weterynaria']"
JOURNAL OF BUSINESS VENTURING,0883-9026,1873-2003,200,['nauki o zarządzaniu i jakości']
Journal of Cachexia Sarcopenia and Muscle,2190-6009,2190-6009,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
JOURNAL OF CLIMATE,0894-8755,1520-0442,200,"['inżynieria środowiska, górnictwo i energetyka', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'nauki o Ziemi i środowisku']"
JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
JOURNAL OF CLINICAL ONCOLOGY,0732-183X,1527-7755,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
JOURNAL OF COMMUNICATION,0021-9916,1460-2466,200,"['językoznawstwo', 'nauki o kulturze i religii', 'nauki o komunikacji społecznej i mediach', 'pedagogika']"
Journal of Computer-Mediated Communication,1083-6101,1083-6101,200,"['nauki o kulturze i religii', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'nauki o komunikacji społecznej i mediach', 'nauki o zarządzaniu i jakości']"
JOURNAL OF CONFLICT RESOLUTION,0022-0027,1552-8766,200,"['historia', 'nauki o bezpieczeństwie', 'nauki o polityce i administracji', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne']"
JOURNAL OF CONSUMER RESEARCH,0093-5301,1537-5277,200,"['historia', 'nauki o kulturze i religii', 'architektura i urbanistyka', 'technologia żywności i żywienia', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne']"
JOURNAL OF DIFFERENTIAL GEOMETRY,0022-040X,1945-743X,200,['matematyka']
JOURNAL OF ECONOMETRICS,0304-4076,1872-6895,200,"['ekonomia i finanse', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości']"
JOURNAL OF ECONOMIC GROWTH,1381-4338,1573-7020,200,"['ekonomia i finanse', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości']"
JOURNAL OF ECONOMIC LITERATURE,0022-0515,2328-8175,200,"['ekonomia i finanse', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości']"
JOURNAL OF ECONOMIC PERSPECTIVES,0895-3309,1944-7965,200,"['ekonomia i finanse', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości']"
JOURNAL OF EDUCATION POLICY,0268-0939,1464-5106,200,"['nauki o kulturze i religii', 'nauki o zarządzaniu i jakości', 'pedagogika']"
JOURNAL OF ENGINEERING EDUCATION,1069-4730,2168-9830,200,"['architektura i urbanistyka', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'nauki o bezpieczeństwie']"
JOURNAL OF EXPERIMENTAL MEDICINE,0022-1007,1540-9538,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne', 'nauki chemiczne']"
Journal of Extracellular Vesicles,2001-3078,2001-3078,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'rolnictwo i ogrodnictwo', 'weterynaria', 'nauki biologiczne']"
JOURNAL OF FIELD ARCHAEOLOGY,0093-4690,2042-4582,200,['archeologia']
JOURNAL OF FINANCE,0022-1082,1540-6261,200,"['ekonomia i finanse', 'nauki o zarządzaniu i jakości']"
JOURNAL OF FINANCIAL ECONOMICS,0304-405X,,200,"['ekonomia i finanse', 'nauki o zarządzaniu i jakości']"
Journal of Global History,1740-0228,1740-0236,200,"['historia', 'nauki o kulturze i religii']"
JOURNAL OF HAZARDOUS MATERIALS,0304-3894,1873-3336,200,"['architektura i urbanistyka', 'inżynieria biomedyczna', 'inżynieria chemiczna', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria mechaniczna', 'inżynieria środowiska, górnictwo i energetyka', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'rolnictwo i ogrodnictwo', 'nauki chemiczne']"
JOURNAL OF HEART AND LUNG TRANSPLANTATION,1053-2498,1557-3117,200,"['inżynieria biomedyczna', 'nauki medyczne']"
JOURNAL OF HELLENIC STUDIES,0075-4269,2041-4099,200,"['archeologia', 'historia', 'językoznawstwo', 'literaturoznawstwo', 'nauki o kulturze i religii', 'nauki o sztuce', 'architektura i urbanistyka']"
JOURNAL OF HEPATOLOGY,0168-8278,1600-0641,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
Journal of Historical Pragmatics,1566-5852,1569-9854,200,['językoznawstwo']
JOURNAL OF HUMAN RESOURCES,0022-166X,1548-8004,200,"['ekonomia i finanse', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości', 'pedagogika']"
JOURNAL OF INTERACTIVE MARKETING,1094-9968,1520-6653,200,['nauki o zarządzaniu i jakości']
JOURNAL OF INTERNATIONAL BUSINESS STUDIES,0047-2506,1478-6990,200,['nauki o zarządzaniu i jakości']
JOURNAL OF LABOR ECONOMICS,0734-306X,1537-5307,200,"['ekonomia i finanse', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości']"
Journal of Language Evolution,2058-4571,2058-458X,200,['językoznawstwo']
Journal of Literary Theory,1862-5290,1862-8990,200,['literaturoznawstwo']
JOURNAL OF MANAGEMENT,0149-2063,1557-1211,200,['nauki o zarządzaniu i jakości']
JOURNAL OF MARKETING,0022-2429,1547-7185,200,['nauki o zarządzaniu i jakości']
JOURNAL OF MARKETING RESEARCH,0022-2437,1547-7193,200,['nauki o zarządzaniu i jakości']
Journal of Mathematical Logic,0219-0613,1793-6691,200,"['filozofia', 'matematyka']"
JOURNAL OF MEDICINAL CHEMISTRY,0022-2623,1520-4804,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'rolnictwo i ogrodnictwo', 'technologia żywności i żywienia', 'weterynaria', 'nauki biologiczne', 'nauki chemiczne']"
JOURNAL OF METAMORPHIC GEOLOGY,0263-4929,1525-1314,200,"['inżynieria lądowa i transport', 'nauki o Ziemi i środowisku']"
JOURNAL OF MODERN HISTORY,0022-2801,1537-5358,200,"['historia', 'nauki o kulturze i religii']"
JOURNAL OF MONETARY ECONOMICS,0304-3932,1873-1295,200,"['ekonomia i finanse', 'nauki o zarządzaniu i jakości']"
JOURNAL OF MUSIC THEORY,0022-2909,1941-7497,200,['nauki o sztuce']
JOURNAL OF OPERATIONS MANAGEMENT,0272-6963,1873-1317,200,"['informatyka techniczna i telekomunikacja', 'inżynieria materiałowa', 'inżynieria mechaniczna', 'nauki o zarządzaniu i jakości']"
JOURNAL OF ORGANIZATIONAL BEHAVIOR,0894-3796,1099-1379,200,"['nauki o zdrowiu', 'ekonomia i finanse', 'nauki o polityce i administracji', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne', 'psychologia']"
JOURNAL OF PEACE RESEARCH,0022-3433,1460-3578,200,"['historia', 'nauki o bezpieczeństwie', 'nauki o polityce i administracji', 'nauki socjologiczne']"
JOURNAL OF PEASANT STUDIES,0306-6150,1743-9361,200,"['historia', 'nauki o kulturze i religii', 'architektura i urbanistyka', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki socjologiczne']"
JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,0022-3514,1939-1315,200,"['nauki o kulturze fizycznej', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne', 'psychologia']"
JOURNAL OF PEST SCIENCE,1612-4758,1612-4766,200,"['nauki leśne', 'rolnictwo i ogrodnictwo', 'technologia żywności i żywienia']"
JOURNAL OF PETROLOGY,0022-3530,1460-2415,200,"['inżynieria środowiska, górnictwo i energetyka', 'nauki o Ziemi i środowisku']"
JOURNAL OF PHILOSOPHY,0022-362X,1939-8549,200,"['filozofia', 'prawo kanoniczne']"
JOURNAL OF PHONETICS,0095-4470,,200,"['językoznawstwo', 'inżynieria biomedyczna']"
JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY C-PHOTOCHEMISTRY REVIEWS,1389-5567,1873-2739,200,"['inżynieria środowiska, górnictwo i energetyka', 'nauki farmaceutyczne', 'nauki biologiczne', 'nauki chemiczne']"
Journal of Physical Chemistry Letters,1948-7185,,200,"['inżynieria biomedyczna', 'inżynieria chemiczna', 'inżynieria materiałowa', 'nauki farmaceutyczne', 'nauki chemiczne', 'nauki fizyczne']"
JOURNAL OF PINEAL RESEARCH,0742-3098,1600-079X,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki biologiczne', 'nauki chemiczne']"
JOURNAL OF POLITICAL ECONOMY,0022-3808,1537-534X,200,"['ekonomia i finanse', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o polityce i administracji', 'nauki o zarządzaniu i jakości']"
JOURNAL OF POLITICAL PHILOSOPHY,0963-8016,1467-9760,200,"['filozofia', 'nauki o polityce i administracji']"
JOURNAL OF PUBLIC ADMINISTRATION RESEARCH AND THEORY,1053-1858,1477-9803,200,"['historia', 'nauki o polityce i administracji', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne']"
JOURNAL OF QUANTITATIVE CRIMINOLOGY,0748-4518,1573-7799,200,"['nauki medyczne', 'nauki o bezpieczeństwie', 'nauki prawne', 'nauki socjologiczne', 'pedagogika']"
JOURNAL OF RELIGION & HEALTH,0022-4197,1573-6571,200,"['nauki o kulturze i religii', 'nauki farmaceutyczne', 'nauki o zdrowiu', 'pedagogika', 'prawo kanoniczne']"
JOURNAL OF RESEARCH IN CRIME AND DELINQUENCY,0022-4278,1552-731X,200,"['nauki prawne', 'nauki socjologiczne', 'pedagogika']"
JOURNAL OF RESEARCH IN SCIENCE TEACHING,0022-4308,1098-2736,200,['pedagogika']
Journal of Rock Mechanics and Geotechnical Engineering,1674-7755,1674-7755,200,"['inżynieria lądowa i transport', 'inżynieria środowiska, górnictwo i energetyka']"
JOURNAL OF ROMAN STUDIES,0075-4358,1753-528X,200,"['archeologia', 'historia', 'literaturoznawstwo', 'nauki o kulturze i religii', 'nauki o sztuce', 'architektura i urbanistyka']"
JOURNAL OF SECOND LANGUAGE WRITING,1060-3743,,200,['językoznawstwo']
Journal of Semantics,0167-5133,1477-4593,200,"['filozofia', 'językoznawstwo', 'architektura i urbanistyka', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'informatyka']"
JOURNAL OF SERVICE RESEARCH,1094-6705,1552-7379,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne']"
JOURNAL OF SOCIAL ARCHAEOLOGY,1469-6053,1741-2951,200,"['archeologia', 'historia', 'nauki o kulturze i religii', 'architektura i urbanistyka']"
JOURNAL OF SOCIOLINGUISTICS,1360-6441,1467-9841,200,"['językoznawstwo', 'nauki o kulturze i religii', 'nauki o komunikacji społecznej i mediach', 'nauki socjologiczne']"
Journal of Statistical Software,1548-7660,1548-7660,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'nauki o zdrowiu', 'ekonomia i finanse', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne', 'informatyka']"
Journal of Stroke,2287-6391,2287-6405,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
Journal of Studies in International Education,1028-3153,1552-7808,200,"['nauki o kulturze i religii', 'pedagogika']"
Journal of Supply Chain Management,1523-2409,1745-493X,200,"['informatyka techniczna i telekomunikacja', 'nauki o zarządzaniu i jakości']"
JOURNAL OF TEACHER EDUCATION,0022-4871,1552-7816,200,['pedagogika']
JOURNAL OF THE AMERICAN ACADEMY OF RELIGION,0002-7189,1477-4585,200,"['nauki o kulturze i religii', 'prawo kanoniczne']"
JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,0002-7863,,200,"['inżynieria biomedyczna', 'inżynieria chemiczna', 'inżynieria materiałowa', 'nauki farmaceutyczne', 'weterynaria', 'nauki biologiczne', 'nauki chemiczne']"
JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0735-1097,1558-3597,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
JOURNAL OF THE AMERICAN MATHEMATICAL SOCIETY,0894-0347,1088-6834,200,"['inżynieria mechaniczna', 'matematyka']"
JOURNAL OF THE AMERICAN MUSICOLOGICAL SOCIETY,0003-0139,1547-3848,200,"['nauki o kulturze i religii', 'nauki o sztuce']"
JOURNAL OF THE AMERICAN SOCIETY OF ECHOCARDIOGRAPHY,0894-7317,,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,1046-6673,1533-3450,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,0162-1459,1537-274X,200,"['informatyka techniczna i telekomunikacja', 'ekonomia i finanse', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne', 'matematyka']"
Journal of the Economic and Social History of the Orient,0022-4995,1568-5209,200,"['archeologia', 'historia', 'nauki o kulturze i religii', 'ekonomia i finanse']"
Journal of the European Economic Association,1542-4766,1542-4774,200,"['ekonomia i finanse', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości']"
JOURNAL OF THE EUROPEAN MATHEMATICAL SOCIETY,1435-9855,,200,"['inżynieria mechaniczna', 'matematyka']"
JOURNAL OF THE LEARNING SCIENCES,1050-8406,1532-7809,200,"['pedagogika', 'psychologia']"
JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN,0026-1165,2186-9057,200,['nauki o Ziemi i środowisku']
JOURNAL OF THE ROYAL MUSICAL ASSOCIATION,0269-0403,1471-6933,200,"['nauki o kulturze i religii', 'nauki o sztuce']"
JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,1369-7412,1467-9868,200,"['informatyka techniczna i telekomunikacja', 'ekonomia i finanse', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne', 'matematyka']"
Journal of Travel Research,0047-2875,1552-6763,200,"['nauki o kulturze i religii', 'architektura i urbanistyka', 'inżynieria lądowa i transport', 'nauki o kulturze fizycznej', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne']"
JOURNAL OF VETERINARY INTERNAL MEDICINE,1939-1676,1939-1676,200,"['weterynaria', 'zootechnika i rybactwo']"
KNOWLEDGE-BASED SYSTEMS,0950-7051,1872-7409,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'nauki o bezpieczeństwie', 'nauki o komunikacji społecznej i mediach', 'nauki o zarządzaniu i jakości', 'informatyka']"
LANCET,0140-6736,1474-547X,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
Lancet Diabetes & Endocrinology,2213-8587,,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
Lancet Global Health,2214-109X,2214-109X,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
Lancet Haematology,2352-3026,,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
Lancet HIV,2352-3018,2352-3018,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
LANCET INFECTIOUS DISEASES,1473-3099,1474-4457,200,"['nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
LANCET NEUROLOGY,1474-4422,1474-4465,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
LANCET ONCOLOGY,1470-2045,1474-5488,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
Lancet Psychiatry,2215-0374,,200,"['nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
Lancet Respiratory Medicine,2213-2600,,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
LAND DEGRADATION & DEVELOPMENT,1085-3278,1099-145X,200,"['architektura i urbanistyka', 'inżynieria środowiska, górnictwo i energetyka', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne', 'nauki biologiczne', 'nauki chemiczne', 'nauki o Ziemi i środowisku']"
LANDSCAPE AND URBAN PLANNING,0169-2046,1872-6062,200,"['nauki o kulturze i religii', 'architektura i urbanistyka', 'inżynieria lądowa i transport', 'inżynieria środowiska, górnictwo i energetyka', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne']"
Langages,0458-726X,1958-9549,200,['językoznawstwo']
LANGUAGE,0097-8507,1535-0665,200,['językoznawstwo']
Language Acquisition,1048-9223,1532-7817,200,"['językoznawstwo', 'nauki o kulturze i religii']"
Language and Literature,0963-9470,1461-7293,200,"['językoznawstwo', 'literaturoznawstwo']"
LANGUAGE IN SOCIETY,0047-4045,1469-8013,200,"['językoznawstwo', 'nauki o kulturze i religii', 'nauki socjologiczne', 'pedagogika']"
LANGUAGE LEARNING,0023-8333,1467-9922,200,"['językoznawstwo', 'pedagogika']"
Language Teaching Research,1362-1688,1477-0954,200,"['językoznawstwo', 'pedagogika']"
Language Testing,0265-5322,1477-0946,200,"['językoznawstwo', 'nauki o zdrowiu', 'psychologia']"
Laser & Photonics Reviews,1863-8880,1863-8899,200,"['automatyka, elektronika i elektrotechnika', 'inżynieria biomedyczna', 'inżynieria materiałowa', 'nauki farmaceutyczne', 'nauki fizyczne']"
Law & Policy,0265-8240,1467-9930,200,"['nauki o bezpieczeństwie', 'nauki o polityce i administracji', 'nauki prawne', 'nauki socjologiczne']"
LEADERSHIP QUARTERLY,1048-9843,1873-3409,200,"['nauki o kulturze i religii', 'nauki o kulturze fizycznej', 'nauki o polityce i administracji', 'nauki o zarządzaniu i jakości']"
LEARNING AND INSTRUCTION,0959-4752,,200,['pedagogika']
Lege Artis-Language Yesterday Today Tomorrow,2453-8035,2453-8035,200,['językoznawstwo']
LEUKEMIA,0887-6924,1476-5551,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
Light-Science & Applications,2047-7538,2047-7538,200,"['automatyka, elektronika i elektrotechnika', 'inżynieria biomedyczna', 'inżynieria materiałowa', 'nauki chemiczne', 'nauki fizyczne']"
LINGUISTIC INQUIRY,0024-3892,1530-9150,200,['językoznawstwo']
LINGUISTICS AND PHILOSOPHY,0165-0157,1573-0549,200,"['filozofia', 'językoznawstwo']"
Literary Journalism Studies,1944-897X,1944-8988,200,['literaturoznawstwo']
Living Reviews in Relativity,1433-8351,1433-8351,200,"['astronomia', 'nauki fizyczne']"
Living Reviews in Solar Physics,1614-4961,1614-4961,200,"['astronomia', 'nauki fizyczne']"
MANAGEMENT SCIENCE,0025-1909,1526-5501,200,"['informatyka techniczna i telekomunikacja', 'inżynieria mechaniczna', 'nauki o zarządzaniu i jakości']"
MARINE STRUCTURES,0951-8339,1873-4170,200,"['inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria mechaniczna']"
MARKETING SCIENCE,0732-2399,1526-548X,200,['nauki o zarządzaniu i jakości']
Materials Horizons,2051-6347,2051-6355,200,"['inżynieria biomedyczna', 'inżynieria materiałowa', 'inżynieria mechaniczna', 'nauki farmaceutyczne', 'nauki chemiczne', 'nauki fizyczne']"
